Siperfaqe Totale,Siperfaqe e Brendshme,Dhoma Gjumi,Kati,Statusi,Lloji,Mobiluar,Shikime,Hipoteka,Gjendja,Qera,Cmimi_per_m2,Vendndodhja,Cmimi_Real,Parashikim
79.0,69.0,1.0,1,Në ndërtim,Apartament,E pa mobiluar,28.0,Në proces certifikimi,Në dispozicion,jo,1044.3037974683543,Tirana - ,82500.0,82003.49834949848
540.0,540.0,5.0,3,I Perdorur,Vile,Plotesisht i mobiluar,610.0,Po,Në dispozicion,jo,1574.0740740740741,Tirana - AKACIA HILLS,850000.0,799500.4610294119
345.0,140.0,3.0,1,I Perdorur,Tjeter,E pa mobiluar,1394.0,Po,Në dispozicion,jo,362.3188405797101,Durrës - ,125000.0,149108.52313266444
161.0,161.0,3.0,3,I Perdorur,Vile,Plotesisht i mobiluar,414.0,Po,Në dispozicion,jo,1552.7950310559006,Durrës - ,250000.0,251198.41694139194
150.0,145.0,3.0,,I Perdorur,Apartament,Gjysme i mobiluar,658.0,Po,Në dispozicion,jo,1200.0,Durrës - ,180000.0,182713.1029159664
110.0,100.0,2.0,9,Në ndërtim,Apartament,Gjysme i mobiluar,1738.0,Në proces certifikimi,Në dispozicion,jo,654.5454545454545,Durrës - ,72000.0,78388.54472222223
73.0,60.0,1.0,7,Në ndërtim,Apartament,E pa mobiluar,992.0,Në proces certifikimi,Në dispozicion,jo,1342.4657534246576,Tirana - ,98000.0,96825.67870308926
86.0,73.0,2.0,1,Listimet e fundit,Apartament,E pa mobiluar,491.0,Në proces certifikimi,Në dispozicion,jo,1292.4418604651162,Tirana - ,111150.0,110707.24861047504
141.0,141.0,4.0,,I Perdorur,Tjeter,Plotesisht i mobiluar,200.0,Po,Në dispozicion,jo,283.68794326241135,Tirana - ,40000.0,51581.0
95.0,85.0,2.0,3,Listimet e fundit,Apartament,Plotesisht i mobiluar,527.0,Në proces certifikimi,Rezervuar,jo,1472.6315789473683,Tirana - ,139900.0,140074.05036417284
74.0,74.0,2.0,3,Në ndërtim,Apartament,Gjysme i mobiluar,340.0,Po,Rezervuar,jo,1689.1891891891892,Tirana - ,125000.0,125185.65015567765
147.0,131.0,5.0,7,I Perdorur,Apartament,Plotesisht i mobiluar,102.0,Po,Në dispozicion,jo,1904.7619047619048,Vlorë - ,280000.0,286929.98138071893
107.0,97.0,1.0,2,I Perdorur,Apartament,Plotesisht i mobiluar,384.0,Po,Në dispozicion,jo,1822.4299065420562,Durrës - ,195000.0,195125.7488095238
84.0,74.0,2.0,1,Në ndërtim,Apartament,E pa mobiluar,190.0,Po,Në dispozicion,jo,1214.2857142857142,Durrës - ,102000.0,102167.10884655331
101.0,84.0,2.0,5,Listimet e fundit,Apartament,E pa mobiluar,195.0,Në proces certifikimi,Në dispozicion,jo,4455.445544554455,Tirana - ,450000.0,461058.4285714286
75.0,75.0,2.0,1,I Perdorur,Apartament,Plotesisht i mobiluar,849.0,Po,Në dispozicion,jo,933.3333333333334,Shkodër - ,70000.0,68638.80064246213
75.0,65.0,1.0,2,Në ndërtim,Apartament,E pa mobiluar,52.0,Po,Në dispozicion,jo,1405.9733333333334,Durrës - ,105448.0,105459.83273697054
76.0,61.0,1.0,4,Listimet e fundit,Apartament,E pa mobiluar,225.0,Në proces certifikimi,Në dispozicion,jo,997.8947368421053,Durrës - ,75840.0,77388.33553560654
101.0,87.0,2.0,3,I Perdorur,Apartament,Plotesisht i mobiluar,1259.0,Po,Në dispozicion,jo,2396.039603960396,Durrës - ,242000.0,244395.0190721289
97.0,82.0,1.0,3,Listimet e fundit,Apartament,Plotesisht i mobiluar,348.0,Në proces certifikimi,Në dispozicion,jo,2000.0,Durrës - ,194000.0,194799.585
246.0,239.0,1.0,6,Listimet e fundit,Komercial,E pa mobiluar,464.0,Jo,Në dispozicion,po,20.32520325203252,Tirana - ,5000.0,6587.0
350.0,112.0,2.0,,I Perdorur,Tjeter,Plotesisht i mobiluar,442.0,Po,Në dispozicion,jo,528.5714285714286,Durrës - ,185000.0,186234.10019449153
500.0,145.0,2.0,1,I Perdorur,Vile,Plotesisht i mobiluar,86.0,Po,Në dispozicion,jo,1000.0,Pogradec - ,500000.0,499035.3
70.0,56.0,1.0,5,Në ndërtim,Apartament,E pa mobiluar,239.0,Në proces certifikimi,Në dispozicion,jo,1007.1428571428571,Durrës - ,70500.0,70130.73772477523
88.0,78.0,2.0,1,I Perdorur,Apartament,Plotesisht i mobiluar,122.0,Po,Në dispozicion,jo,1250.0,Durrës - ,110000.0,108365.30755647132
44.0,38.0,1.0,1,Në ndërtim,Apartament,,950.0,Po,Rezervuar,jo,750.5227272727273,Durrës - ,33023.0,42019.306666666664
68.0,59.0,1.0,1,Në ndërtim,Apartament,E pa mobiluar,146.0,Jo,Në dispozicion,jo,1307.6470588235295,Durrës - Qerret,88920.0,88917.58700723578
55.0,55.0,1.0,,I Perdorur,Tjeter,Plotesisht i mobiluar,482.0,Jo,Në dispozicion,jo,4363.636363636364,Tirana - ,240000.0,248654.53166666668
86.0,72.0,2.0,3,I Perdorur,Apartament,E pa mobiluar,405.0,Në proces certifikimi,Në dispozicion,jo,1197.6744186046512,Durrës - ,103000.0,102984.49457990984
68.4,60.0,1.0,1,Në ndërtim,Apartament,E pa mobiluar,228.0,Jo,Në dispozicion,jo,1200.0,Durrës - Qerret,82080.0,81943.81449651843
74.0,64.0,1.0,5,I Perdorur,Apartament,E pa mobiluar,42.0,Në proces certifikimi,Në dispozicion,jo,1300.0,Vlorë - ,96200.0,96140.58574000136
80.0,70.0,1.0,5,Në ndërtim,Apartament,E pa mobiluar,84.0,Jo,Në dispozicion,jo,1800.0,Tirana - Ali Demi,144000.0,143127.5535553341
96.0,86.0,2.0,6,I Perdorur,Apartament,E pa mobiluar,145.0,Po,Në dispozicion,jo,1093.75,Durrës - Prane Kompleksit  Florida,105000.0,105560.61429761905
73.0,64.0,1.0,2,Në ndërtim,Apartament,E pa mobiluar,39.0,Jo,Në dispozicion,jo,1294.6575342465753,Durrës - Golem,94510.0,94493.08462066435
91.0,81.0,2.0,5,Në ndërtim,Apartament,E pa mobiluar,50.0,Në proces certifikimi,Në dispozicion,jo,1135.1648351648353,Durrës - ,103300.0,104367.23107226258
303.0,131.0,3.0,2,Në ndërtim,Vile,E pa mobiluar,851.0,Jo,Në dispozicion,jo,1287.1287128712872,Durrës - Turquoise Marina. Hamallaj,390000.0,389146.8033333333
60.0,60.0,1.0,1,I Perdorur,Tjeter,,546.0,Po,Në dispozicion,jo,3200.0,Tirana - ,192000.0,186699.435
124.0,109.0,2.0,4,Në ndërtim,Apartament,E pa mobiluar,156.0,Në proces certifikimi,Në dispozicion,jo,797.4193548387096,Kavajë - ,98880.0,99059.03137375122
240.0,240.0,1.0,,Listimet e fundit,Komercial,E pa mobiluar,305.0,Po,Në dispozicion,jo,1000.0,Tirana - Drejtoria e Policise,240000.0,249131.7361111111
71.0,61.0,1.0,5,Në ndërtim,Apartament,E pa mobiluar,75.0,Jo,Në dispozicion,jo,1107.4366197183099,Durrës - ,78628.0,78611.18524897931
147.0,128.0,2.0,2,Listimet e fundit,Apartament,E pa mobiluar,230.0,Jo,Në dispozicion,jo,1448.9795918367347,Tirana - ,213000.0,210865.9281746032
108.0,88.0,2.0,1,I Perdorur,Apartament,Plotesisht i mobiluar,1781.0,Po,Në dispozicion,jo,1990.7407407407406,Tirana - ,215000.0,213240.61793650792
105.0,93.0,2.0,4,I Perdorur,Apartament,Gjysme i mobiluar,232.0,Po,Në dispozicion,jo,1285.7142857142858,Tirana - ,135000.0,133616.11844734557
360.0,439.0,3.0,1,I Perdorur,Vile,Plotesisht i mobiluar,163.0,Po,Në dispozicion,jo,1388.888888888889,Durrës - ,500000.0,490072.455
97.0,86.0,2.0,,I Perdorur,Komercial,Plotesisht i mobiluar,274.0,Po,Në dispozicion,jo,3402.061855670103,Tirana - Rruga Bardhyl,330000.0,334352.2238095238
43.0,31.0,1.0,3,Listimet e fundit,Apartament,E pa mobiluar,377.0,Në proces certifikimi,Në dispozicion,jo,1711.6279069767443,Vlorë - ,73600.0,70407.11833333335
85.0,71.0,2.0,2,Në ndërtim,Apartament,E pa mobiluar,133.0,Në proces certifikimi,Në dispozicion,jo,1290.0,Tirana - ,109650.0,109304.765690742
99.0,85.0,2.0,3,Në ndërtim,Apartament,E pa mobiluar,67.0,Në proces certifikimi,Në dispozicion,jo,1397.878787878788,Durrës - ,138390.0,138762.32597883596
68.0,61.0,1.0,5,Në ndërtim,Apartament,E pa mobiluar,232.0,Në proces certifikimi,Në dispozicion,jo,1102.9411764705883,Durrës - ,75000.0,75071.72819548514
38.0,38.0,1.0,,Listimet e fundit,Tjeter,E pa mobiluar,49.0,Po,Në dispozicion,jo,2763.157894736842,Tirana - ,105000.0,101707.34285714285
146.0,146.0,3.0,8,I Perdorur,Apartament,Plotesisht i mobiluar,1061.0,Në proces certifikimi,Në dispozicion,jo,2602.7397260273974,Durrës - ,380000.0,378268.65944444446
230.0,180.0,2.0,1.2,I Perdorur,Tjeter,Plotesisht i mobiluar,482.0,Po,Në dispozicion,jo,1173.9130434782608,Tirana - ,270000.0,261934.4930555556
115.0,82.0,2.0,,Në ndërtim,Apartament,E pa mobiluar,42.0,Në proces certifikimi,Në dispozicion,jo,1200.0,Durrës - ,138000.0,138650.6031934751
64.0,56.0,1.0,4,Në ndërtim,Apartament,E pa mobiluar,117.0,Jo,Në dispozicion,jo,1151.796875,Durrës - ,73715.0,73957.71477235864
69.0,62.0,1.0,1,Listimet e fundit,Apartament,E pa mobiluar,47.0,Po,Në dispozicion,jo,995.5797101449275,Durrës - ,68695.0,69343.44580010677
143.0,124.0,3.0,6,I Perdorur,Apartament,E pa mobiluar,245.0,Në proces certifikimi,Në dispozicion,jo,1595.8041958041958,Tirana - ,228200.0,230145.47325438596
179.0,149.0,3.0,5,Listimet e fundit,Tjeter,E pa mobiluar,630.0,Në proces certifikimi,Në dispozicion,jo,1675.977653631285,Tirana - ,300000.0,300314.43761904765
124.0,124.0,1.0,15,I Perdorur,Apartament,Plotesisht i mobiluar,538.0,Po,Në dispozicion,jo,1572.5806451612902,Durrës - ,195000.0,200674.35248917752
128.0,128.0,3.0,2,I Perdorur,Vile,Plotesisht i mobiluar,154.0,Po,Në dispozicion,po,8.59375,Tirana - ,1100.0,1151.0306604506604
34.0,31.0,1.0,,Në ndërtim,Apartament,E pa mobiluar,361.0,Në proces certifikimi,Në dispozicion,jo,1400.0,Durrës - Qerret,47600.0,50630.585
97.0,70.0,2.0,7,Listimet e fundit,Apartament,E pa mobiluar,511.0,Në proces certifikimi,Në dispozicion,jo,1103.0927835051546,Tirana - ,107000.0,106814.35867234849
356.0,239.0,3.0,3,Në ndërtim,Vile,E pa mobiluar,1169.0,Jo,Në dispozicion,jo,1334.2696629213483,Tirana - ,475000.0,470301.95
65.0,56.0,2.0,2,I Perdorur,Apartament,Plotesisht i mobiluar,299.0,Po,Në dispozicion,jo,1307.6923076923076,Durrës - ,85000.0,84914.03683590019
279.0,153.0,2.0,8,I Perdorur,Tjeter,Plotesisht i mobiluar,113.0,Po,Në dispozicion,jo,752.6881720430108,Durrës - Prane Hotel Florida,210000.0,217646.6263888889
104.0,91.0,2.0,2,Listimet e fundit,Apartament,E pa mobiluar,140.0,Në proces certifikimi,Në dispozicion,jo,1201.923076923077,Tirana - Paskuqan,125000.0,125405.95503751356
125.0,100.0,1.0,,Listimet e fundit,Komercial,E pa mobiluar,117.0,Në proces certifikimi,Në dispozicion,jo,3000.0,Tirana - ,375000.0,373865.46621212125
123.0,123.0,2.0,12,Listimet e fundit,Apartament,E pa mobiluar,158.0,Po,Në dispozicion,po,8.94308943089431,Tirana - Kompleksi Halili,1100.0,1148.2275480483943
94.0,81.0,2.0,5,Në ndërtim,Apartament,E pa mobiluar,236.0,Po,Në dispozicion,jo,1329.787234042553,Tirana - ,125000.0,124471.02354166668
150.0,150.0,2.0,2,Në ndërtim,Vile,E pa mobiluar,246.0,Në proces certifikimi,Në dispozicion,jo,4666.666666666667,Vlorë - ,700000.0,696440.0
63.0,63.0,1.0,5,I Perdorur,Apartament,Plotesisht i mobiluar,510.0,Po,Në dispozicion,jo,1857.142857142857,Tirana - ,117000.0,116422.30966666667
189.0,127.0,3.0,8,Listimet e fundit,Apartament,Plotesisht i mobiluar,732.0,Po,Në dispozicion,jo,2010.5820105820105,"Tirana - Gjimnazi ""Partizani""",380000.0,389552.76
157.0,134.0,3.0,16,I Perdorur,Apartament,Plotesisht i mobiluar,974.0,Po,Në dispozicion,jo,2866.2420382165606,Tirana - ,450000.0,460120.9766666666
112.0,94.0,2.0,8,Listimet e fundit,Apartament,E pa mobiluar,771.0,Në proces certifikimi,Në dispozicion,jo,1696.4285714285713,Tirana - ,190000.0,190145.46729761906
553.0,220.0,4.0,12,I Perdorur,Tjeter,Plotesisht i mobiluar,1822.0,Po,Në dispozicion,jo,813.74321880651,Durrës - KOMPLEKSI JEDAS,450000.0,450113.61666666664
112.0,94.0,2.0,1,I Perdorur,Apartament,E pa mobiluar,257.0,Në proces certifikimi,Në dispozicion,jo,1253.4642857142858,Durrës - ,140388.0,140039.16766612555
205.0,167.0,3.0,27,I Perdorur,Apartament,E pa mobiluar,568.0,Jo,Në dispozicion,jo,3170.731707317073,Tirana - Downtown 1,650000.0,623726.6166666667
152.0,88.0,2.0,3,Në ndërtim,Apartament,E pa mobiluar,58.0,Në proces certifikimi,Në dispozicion,jo,1650.0,Sarandë - Rruga Mitat Hoxha,250800.0,250475.14499999996
84.0,84.0,2.0,6,I Perdorur,Apartament,Plotesisht i mobiluar,243.0,Po,Në dispozicion,jo,511.9047619047619,Shkodër - ,43000.0,45541.53
66.0,58.0,1.0,7,Listimet e fundit,Apartament,E pa mobiluar,162.0,Po,Në dispozicion,jo,1166.6666666666667,Tirana - ,77000.0,77032.98086724388
38.0,34.0,1.0,3,Në ndërtim,Apartament,E pa mobiluar,317.0,Jo,Në dispozicion,jo,1102.8947368421052,Durrës - Mali i Robit,41910.0,42154.530130684274
67.0,62.0,1.0,,I Perdorur,Tjeter,E pa mobiluar,142.0,Po,Në dispozicion,jo,925.3731343283582,Tirana - ,62000.0,61556.23484728182
262.0,262.0,4.0,2,Listimet e fundit,Vile,E pa mobiluar,575.0,Jo,Në dispozicion,jo,2671.7557251908397,Durrës - Rruga Currila. Durrës,700000.0,695870.3132692308
116.0,105.0,2.0,1,I Perdorur,Apartament,E pa mobiluar,129.0,Po,Në dispozicion,jo,1250.0,Vlorë - ,145000.0,148044.66924519924
1569.0,1225.0,1.0,6,Listimet e fundit,Tjeter,E pa mobiluar,1080.0,Jo,Në dispozicion,po,19.120458891013385,Tirana - Rruga e Elbasanit,30000.0,17731.7
70.0,63.0,1.0,4,Listimet e fundit,Apartament,E pa mobiluar,309.0,Në proces certifikimi,Në dispozicion,jo,1792.2857142857142,Durrës - ,125460.0,125710.97793389941
113.0,64.0,1.0,5,Listimet e fundit,Apartament,,808.0,Po,Në dispozicion,jo,716.8141592920354,Shëngjin - ,81000.0,78872.60278083028
104.0,94.0,2.0,5,I Perdorur,Apartament,Gjysme i mobiluar,246.0,Po,Në dispozicion,jo,1201.923076923077,Tirana - ,125000.0,125402.80434596853
70.0,58.0,1.0,6,I Perdorur,Tjeter,E pa mobiluar,384.0,Po,Në dispozicion,jo,1357.142857142857,Durrës - ,95000.0,96284.33740873016
111.0,111.0,2.0,8,I Perdorur,Apartament,Plotesisht i mobiluar,320.0,Po,Në dispozicion,jo,2342.3423423423424,Tirana - ,260000.0,264857.42341683595
167.0,135.0,3.0,12,Listimet e fundit,Apartament,E pa mobiluar,254.0,Në proces certifikimi,Në dispozicion,jo,3119.7005988023952,Tirana - ,520990.0,528183.685
138.0,117.0,4.0,7,I Perdorur,Apartament,Plotesisht i mobiluar,138.0,Po,Në dispozicion,jo,1702.8985507246377,Tirana - ,235000.0,240885.20334168753
166.0,145.0,3.0,2,I Perdorur,Apartament,E pa mobiluar,421.0,Në proces certifikimi,Në dispozicion,jo,1101.5903614457832,Tirana - ,182864.0,184096.666008658
88.0,78.0,2.0,1,Listimet e fundit,Apartament,E pa mobiluar,45.0,Në proces certifikimi,Në dispozicion,jo,1295.5681818181818,Durrës - golem,114010.0,114010.14550225098
53.0,46.0,1.0,1,I Perdorur,Apartament,E pa mobiluar,313.0,Jo,Në dispozicion,jo,1095.8490566037735,Durrës - golem,58080.0,57272.20988056646
79.0,64.0,1.0,2,Listimet e fundit,Apartament,E pa mobiluar,127.0,Në proces certifikimi,Në dispozicion,jo,1002.5316455696203,Durrës - ,79200.0,79306.84581957084
130.0,113.0,2.0,1,Në ndërtim,Apartament,E pa mobiluar,538.0,Po,Në dispozicion,jo,2692.3076923076924,Vlorë - ,350000.0,350768.775
62.0,55.0,1.0,4,Në ndërtim,Apartament,E pa mobiluar,320.0,Jo,Në dispozicion,jo,991.6774193548387,Durrës - ,61484.0,61262.06910597154
61.0,54.0,1.0,5,Në ndërtim,Apartament,E pa mobiluar,143.0,Jo,Në dispozicion,jo,1297.4426229508197,Durrës - Golem,79144.0,79672.13775183704
53.0,45.0,1.0,4,Listimet e fundit,Apartament,E pa mobiluar,370.0,Po,Në dispozicion,jo,1145.2830188679245,Tirana - ,60700.0,59382.311483312755
137.0,123.0,2.0,3,Listimet e fundit,Apartament,E pa mobiluar,671.0,Jo,Në dispozicion,jo,2200.0,Vlorë - Lagja Pavarësia,301400.0,298483.7147619048
70.0,61.0,1.0,3,Në ndërtim,Apartament,E pa mobiluar,196.0,Në proces certifikimi,Në dispozicion,jo,1296.2857142857142,Durrës - ,90740.0,90728.65214724072
228.0,214.0,3.0,8,I Perdorur,Tjeter,Gjysme i mobiluar,108.0,Po,Në dispozicion,jo,1666.6666666666667,Tirana - ,380000.0,372636.0053571428
116.0,104.0,2.0,8,I Perdorur,Apartament,Plotesisht i mobiluar,1032.0,Po,Në dispozicion,jo,1853.448275862069,Tirana - Ish Stacioni i Trenit,215000.0,211471.5
164.0,152.0,1.0,,Listimet e fundit,Komercial,E pa mobiluar,73.0,Në proces certifikimi,Në dispozicion,jo,4000.0,Tirana - Bulevardi zhn,656000.0,659926.1
130.0,130.0,2.0,1,I Perdorur,Vile,E pa mobiluar,702.0,Po,Në dispozicion,jo,1384.6153846153845,Durrës - ,180000.0,181600.453
169.0,169.0,3.0,4,I Perdorur,Apartament,E pa mobiluar,64.0,Po,Në dispozicion,jo,1490.0,Durrës - ,251810.0,255170.04166666663
102.0,89.0,2.0,2,Në ndërtim,Apartament,E pa mobiluar,472.0,Jo,Në dispozicion,jo,950.9803921568628,Tirana - Rruga Lidhja e Prizrenit,97000.0,97336.92305648112
101.0,90.0,2.0,3,Listimet e fundit,Apartament,E pa mobiluar,3172.0,Jo,Në dispozicion,jo,1524.7524752475247,Tirana - ,154000.0,152740.94985103348
300.0,300.0,6.0,2,I Perdorur,Vile,Plotesisht i mobiluar,1009.0,Po,Në dispozicion,jo,500.0,Durrës - ,150000.0,180479.65696068632
85.0,79.0,2.0,4,I Perdorur,Apartament,E pa mobiluar,167.0,Po,Në dispozicion,jo,1000.0,Durrës - prane hotel  Sandy Beach Resort,85000.0,86458.00563631242
115.0,99.0,2.0,8,Në ndërtim,Apartament,E pa mobiluar,176.0,Në proces certifikimi,Në dispozicion,jo,997.3913043478261,Tirana - Univers City,114700.0,113116.13678386754
73.0,61.0,1.0,5,Në ndërtim,Apartament,E pa mobiluar,191.0,Jo,Në dispozicion,jo,1255.4794520547946,Durrës - Golem,91650.0,91701.9689960829
64.0,55.0,1.0,5,Në ndërtim,Apartament,E pa mobiluar,386.0,Jo,Në dispozicion,jo,1050.0,Durrës - ,67200.0,67016.85033835062
68.0,68.0,2.0,,I Perdorur,Komercial,Gjysme i mobiluar,676.0,Po,Në dispozicion,jo,2205.8823529411766,Tirana - ,150000.0,150716.5861810412
77.0,68.0,1.0,4,Listimet e fundit,Apartament,E pa mobiluar,386.0,Në proces certifikimi,Në dispozicion,jo,1196.5714285714287,Durrës - ,92136.0,91928.68758862418
94.0,79.0,2.0,2,Në ndërtim,Apartament,E pa mobiluar,119.0,Jo,Në dispozicion,jo,1095.3191489361702,Tirana - ,102960.0,101984.20817872311
53.0,42.0,1.0,2,Në ndërtim,Apartament,E pa mobiluar,1012.0,Në proces certifikimi,Në dispozicion,jo,1735.8490566037735,Sarandë - Rruga Butrinti,92000.0,91280.02956547617
58.0,50.0,1.0,3,I Perdorur,Apartament,E pa mobiluar,451.0,Në proces certifikimi,Në dispozicion,jo,1603.0344827586207,Durrës - Gjiri i Lalzit,92976.0,93247.75464285715
127.0,82.0,3.0,,I Perdorur,Vile,Plotesisht i mobiluar,1895.0,Po,Në dispozicion,jo,1141.732283464567,Durrës - Muzeumi i Dëshmorëve,145000.0,144682.6326826301
260.0,174.0,4.0,,I Perdorur,Vile,,852.0,Po,Në dispozicion,jo,961.5384615384615,Durrës - A.Goga L8,250000.0,255660.50595238098
56.0,48.0,1.0,6,Në ndërtim,Apartament,E pa mobiluar,142.0,Në proces certifikimi,Në dispozicion,jo,1143.8392857142858,Durrës - ,64055.0,64144.50330300976
786.0,486.0,9.0,,I Perdorur,Vile,Plotesisht i mobiluar,437.0,Po,Në dispozicion,jo,254.4529262086514,Durrës - Shen vlash,200000.0,257207.0416666667
86.0,74.0,2.0,1,Në ndërtim,Apartament,E pa mobiluar,203.0,Në proces certifikimi,Në dispozicion,jo,1600.0,Tirana - ,137600.0,137956.82964285713
240.0,240.0,6.0,2,Listimet e fundit,Tjeter,E pa mobiluar,487.0,Po,Në dispozicion,jo,250.0,Durrës - ,60000.0,73649.0
93.0,88.0,2.0,1,I Perdorur,Tjeter,Gjysme i mobiluar,2009.0,Po,Në Negociata,jo,1344.0860215053763,Tirana - Vilat Gjermane.,125000.0,125889.1275
82.0,68.0,1.0,3,Në ndërtim,Apartament,E pa mobiluar,469.0,Jo,Në dispozicion,jo,2000.0,Tirana - Rruga Dritan Hoxha. Tirane,164000.0,164832.17648301696
100.0,87.0,2.0,2,I Perdorur,Apartament,Plotesisht i mobiluar,641.0,Po,Në dispozicion,jo,3750.0,Tirana - Rruga Dervish Hima,375000.0,368256.91666666674
88.0,75.0,2.0,8,Në ndërtim,Apartament,E pa mobiluar,657.0,Në proces certifikimi,Në Negociata,jo,1670.4545454545455,Vlorë - 10 Korriku,147000.0,147425.57059523812
73.0,62.0,1.0,6,Listimet e fundit,Apartament,E pa mobiluar,142.0,Në proces certifikimi,Në dispozicion,jo,1802.4657534246576,Tirana - ,131580.0,131971.37894074555
74.0,67.0,1.0,2,I Perdorur,Apartament,Plotesisht i mobiluar,530.0,Në proces certifikimi,Në dispozicion,jo,3108.108108108108,Durrës - ,230000.0,236598.69493620415
200.0,115.0,1.0,,I Perdorur,Tjeter,Plotesisht i mobiluar,292.0,Po,Në dispozicion,jo,400.0,Tirana - ,80000.0,78931.33333333333
62.0,54.0,1.0,3,Në ndërtim,Apartament,E pa mobiluar,382.0,Në proces certifikimi,Në dispozicion,jo,1300.0,Durrës - Golem,80600.0,80594.1484176379
72.0,63.0,1.0,,Listimet e fundit,Apartament,E pa mobiluar,25.0,Në proces certifikimi,Në dispozicion,jo,3300.0,Vlorë - ,237600.0,242150.48971271928
190.0,150.0,3.0,,Listimet e fundit,Tjeter,Plotesisht i mobiluar,2001.0,Po,Në dispozicion,jo,15.789473684210526,Tirana - ,3000.0,24267.23746600622
42.0,39.0,1.0,1,Listimet e fundit,Tjeter,Plotesisht i mobiluar,369.0,Po,Në dispozicion,jo,4738.0952380952385,Vlorë - ,199000.0,186781.5
280.0,200.0,3.0,1,I Perdorur,Vile,Plotesisht i mobiluar,69.0,Po,Në dispozicion,jo,785.7142857142857,Shkodër - ,220000.0,222813.32777777777
62.0,53.0,1.0,1,Listimet e fundit,Apartament,E pa mobiluar,138.0,Jo,Në dispozicion,jo,1244.758064516129,Durrës - Pishat e Buta,77175.0,76633.32942508183
150.0,150.0,3.0,2,Listimet e fundit,Apartament,E pa mobiluar,329.0,Po,Në dispozicion,po,10.0,Tirana - ,1500.0,1551.3777595702823
38.0,38.0,1.0,,I Perdorur,Apartament,Plotesisht i mobiluar,985.0,Po,Në dispozicion,jo,1026.3157894736842,Durrës - Gjiri i Lalzit,39000.0,40500.52623511905
103.0,118.0,2.0,5,I Perdorur,Apartament,E pa mobiluar,463.0,Në proces certifikimi,Në dispozicion,jo,1650.485436893204,Tirana - Rr Dine Hoxha,170000.0,171610.36458333337
60.0,50.0,1.0,1,Në ndërtim,Apartament,E pa mobiluar,172.0,Në proces certifikimi,Në dispozicion,jo,1308.8833333333334,Durrës - ,78533.0,78170.34516293797
160.0,140.0,3.0,5,I Perdorur,Apartament,Plotesisht i mobiluar,670.0,Po,Në dispozicion,jo,812.5,Durrës - ,130000.0,133140.03644228322
91.0,81.0,2.0,1,Listimet e fundit,Apartament,E pa mobiluar,102.0,Jo,Në dispozicion,jo,1305.7142857142858,Durrës - ,118820.0,119834.84569444442
104.0,88.0,2.0,4,Listimet e fundit,Apartament,E pa mobiluar,1012.0,Jo,Në dispozicion,jo,1523.076923076923,Tirana - ,158400.0,157411.60299062048
116.0,100.0,2.0,3,Në ndërtim,Apartament,E pa mobiluar,232.0,Në proces certifikimi,Në dispozicion,jo,952.5862068965517,Tirana - Paskuqan,110500.0,107044.6331939294
84.0,73.0,1.0,6,Në ndërtim,Apartament,E pa mobiluar,164.0,Jo,Në dispozicion,jo,1904.7619047619048,Vlorë - ,160000.0,160526.89698301698
109.0,99.0,2.0,2,I Perdorur,Apartament,Plotesisht i mobiluar,276.0,Po,Në dispozicion,jo,1467.8899082568807,Vlorë - ,160000.0,159465.01833485957
